SD;MO;SC;SF;FC;Longname(german);Longname(english)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;SIA_CYCSIGCHK;Zyklischer Signatur Check;Cyclic Signature Check
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;STGDIA;Verfügbare Aktuatoren im Projekt;Available Actuators in projects
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;T2LID;KWP2000: Read/write Data by Local Identifier;KWP2000: Read/write Data by Local Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;TRAMEMW;Schreiben des Tracing Memory (TRAMEM) ins EEPROM;Writing of Tracing Memory (TRAMEM) to EEPROM
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAcc;Universal Access Utility;Universal Access Utility
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl;Universal Access Utility Applikation;Universal Access Utility Application
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_CBFunc;Zugriffsfunktionen für Customer Block (CB);Universal Access Utility Application for Customer Block function
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ChkValidCalId;Universal Access Utility für die Überprüfung der Calibration Identification;Universal Access Utility for checking Calibration Identification
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ChkValidVIN;Universal Access Utility für die Überprüfung der Fahrgestellnummer;Universal Access Utility for checking Vehicle Identification Number
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_Cod;Zugriffsfunktionen für Kodierung;Universal Access Utility Application for Coding
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_DoneInCb;Universal Access Utility für die Flashprogrammierung;Universal Access Utility for flash programming
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_Ecuid;Access utilities application function: ECU Identification;Access utilities application function: ECU Identification
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_RdAdjVal;Einstellwerte lesen;Read Adjustment Value
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_RdSDTC;Universal Access Utility für das Lesen des Status der DTCs;Universal Access Utility for reading the status of DTCs
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_RdTraceDMTC;Universal Access Utility für das Lesen der Traceability Nummer des Energie Management Modules;Universal Access Utility for reading the Traceability Number of the Electric Energy Management module
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadAdaptiveData;Universal Access Utility für das Lesen von Adaptionswerten;Universal Access Utility for reading of adaptive values
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadDIUMPR;Universal Access Utility für das Lesen von DIUMPR Werten;Universal Access Utility for reading DIUMPR data
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadDTCInfo;Universal Access Utility für das Lesen der DTC Informationen;Universal Access Utility for reading diagnostic information associated with the DTC
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadDynFrame;Universal Access Utility für das Lesen von dynamischen Messwertbotschaften;Universal Access Utility for reading dynamic measurement frames
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadFrzFr;Universal Access Utility für das Lesen des Freeze Frames;Universal Access Utility for reading the Freeze Frame
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadIMA;Universal Access Utility für das Lesen von ISA-IMA codes;Universal Access Utility for reading of ISA-IMA codes
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadSiaStatus;Universal Access Utility für das Lesen des Immobilizer Zustandes;Universal Access Utility for reading the Immobilizer status.
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadStrtMonData;Universal Access Utility für das Lesen von Startup Monitoring Data;Universal Access Utility for reading of Startup Monitoring Data
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadSTTDMTCData;Universal Access Utility für das Lesen der Elektroantrieb Zone Identifizierung und Energie Management Modul Daten;Universal Access Utility for reading Electric Machine Zone identification and Electric Energy Management module data
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadTraceability;Universal Access Utility für das Lesen der Traceability Nummer;Universal Access Utility for reading the Traceability Number
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UaccAppl_ReadZA;Universal Access Utility für das Lesen von der authentication zone;Universal Access Utility for reading the authentication zone
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadZAPV;Universal Access Utility für das Lesen des Aftersale Records;Universal Access Utility for reading the aftersale records
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReadZH;Universal Access Utility für das Lesen der History Zone;Universal Access Utility for reading the history zone
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_ReUpDrvRecData;Universal Access Utility für das Lesen der Drive Recorder Daten;Universal Access Utility for reading the drive recorder data
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_StoreQntAdj;Universal Access Utility Application: Store quantity adjustment value;Universal Access Utility Application: Store quantity adjustment value
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_VerifyCALIDVIN;Universal Access Utility für die Überprüfung von CALID und VIN;Universal Access Utility for verification of VIN and CALID
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_WriteAdaptiveData;Universal Access Utility für das Schreiben von Adaptionswerten;Universal Access Utility for writing of adaptive values
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_WriteIdentification;Universal Access Utility um Identifikationsdaten zu schreiben;Universal Access Utility for writing identification numbers
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_WriteIMA;Universal Access Utility für das Schreiben von ISA-IMA codes;Universal Access Utility for writing of ISA-IMA codes
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_WriteSiaCode;Universal Access Utility um die SIA Informationen zu schreiben;Universal Access Utility for writing SIA Information
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UaccAppl_WriteVIN;Universal Access Utility zum Schreiben der Fahrgestellnummer;Universal Access Utility for writing Vehicle Identification Number
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAccAppl_WriteZAPV;Universal Access Utility um die Aftersale Eintragen zu schreiben;Universal Access Utility for writing the aftersales records
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UACC_IOCBI;Zugriffsfunktionen für Testerservice Input Output By Common Identifier;Universal Access Utility for Input Output By Common Identifier Service
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAcc_RDBCI;Zugriffsfunktionen für Testerservice Read Data By Common Identifier;Universal Access Utility for Read Data By Common Identifier Service
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAcc_SIA;Zugriffsfunktionen für Daten der  Wegfahrsperre;Universal Access Utility for SIA
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UAcc_WDBCI;Zugriffsfunktionen für Testerservice Write Data By Common Identifier;Universal Access Utility for Write Data By Common Identifier Service
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;UDSADP;"Adapterfunktion für den  UDS service 0x22  ""Read Data By Identifier""";"Adaptor function for the UDS service 0x22  ""Read Data By Identifier"""
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_ComDiag;;Netzwerkprotokolle für Diagnosedienste;Network protocols for diagnostic services
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_ComDiag;Diag;Diagnose Software;Diagnosis Software
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_ComDiag;DiagAdapt;Anpassung der Diagcom-Schnittstellen zu Autosar DCM, um Gebrauch von ComDia und DiaBas mit DCM zu ermöglichen;Adaption of the Diagcom Interfaces to Autosar DCM to enable usage of ComDia and DiaBas with DCM
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_ComDiag;DiagCom;Diagnose Kommunikation;Diagnosis Communication
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;;Software Auftragskodierung;Software commission development
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MoFMonAdpr_InVW;Funktionsüberwachung Eingangsschnittstellen Adapter VW;Monitoring function input interface adapter VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MoFMonAdpr_OutVW;Funktionsüberwachung Ausgangsschnittstellen Adapter VW;Monitoring function output interface adapter VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonAdpVW;Überwachung Adapter VW;Monitoring function adapter VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonBChMngVW;Überwachung Ladeüberwachung VW;Monitoring function for charge management VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonClu0stVW;Überwachung K0-Überwachung VW;Monitoring function for K0 clutch VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonCordTqVehVW;Überwachung Fahrzeugmomentenkoordination VW;Monitoring of vehicle torque coordination VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvAlwVW;Überwachung Triebstrangfreigabe VW;Monitoring of driving allowance VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvDemAVW;Überwachung Fahrerwunscherfassung Gaspedal VW;Monitoring of driver demand acceleration VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvDemBrkVW;Überwachung Fahrerwunscherfassung Bremse VW;Monitoring of driver demand brake VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvDemCordVW;Überwachung Fahrerwunscherfassungskoordination VW;Monitoring of driver demand coordination VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvDemCreVW;Überwachung Kriechregler VW;Monitoring function creep controller VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvDemDrgVW;Überwachung Fahrerwunscherfassung Schleppmoment VW;Monitoring of driver demand drag VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvModSwtVW;Überwachung Fahrprogrammnachbildung VW;Monitoring function for drive progam switch VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonDrvPresVW;Überwachung Fahreranwesenheit VW;Monitoring function driver presence VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonElmActVW;Überwachung Eingangssignale Hybrid-CAN VW;Monitoring function for Elm interface, actual values VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonElmSpVW;Überwachung Versand auf Hybrid-CAN VW;Monitoring function for ELM VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonErrMngVW;Überwachung Fehlermanagement VW;Monitoring function error management VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonFreWhlVW;Überwachung Freilauf-Motor-Aus VW;Monitoring function free wheel engine off mode VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPedEvalVW;Überwachung Fahrpedalauswertung VW;Monitoring function for Pedal Signal Evaluation VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPtComVW;Funktionsüberwachung Kommunikation VW;Monitoring function communication VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPtIntvVW;Überwachung Getriebeeingriffe VW;Monitoring function for gear box interventions VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPtJCmpVW;Überwachung Funktion für Antriebsstrang Trägheit Kompensation VW;Monitoring function for powertrain inertia compensation VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPtOpDetVW;Triebstrang offen Erkennung in der Überwachung;Power transmission open detection for monitoring
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonPtOppVW;Überwachung Berechnung Trägheitsmoment Motor VW;Monitoring function for powertrain operation point VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonSpdCtlVW;Überwachung Lehrlaufregler VW;Monitoring function for idle speed VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonStrtRlsVW;Überwachung Startfreigabe VW;Monitoring function start release VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqActVW;Überwachung Summenistmoment VW;Monitoring function for actual torque VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqCmpVW;Überwachung Kompensationsmomente VW;Monitoring function for loss torque compensation VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqCompDesVW;Überwachung Momentenvergleich zulässiges Moment VW;Monitoring function for actual torque comparison VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqCompVW;Überwachung Momentenvergleich Motor VW;Monitoring function for torque comparison VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqCordVW;Überwachung Momentenkoordination VW;Monitoring function desired torque coordination VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqInpVW;Überwachung Eingangssignale der Momentenüberwachung VW;Monitoring function to get function level torque setpoint VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTqIntvVW;Überwachung Momenteneingriffe VW;Monitoring of torque intervention VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonTraVW;Überwachung Triebstrangübersetzung VW;Monitoring function for powertrain transmission VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonVehALgtVW;Überwachung Längsbeschleunigung VW;Monitoring function for longitudinal vehicle acceleration signal VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonVehDynCtlVW;Überwachung Fahrstabilitätseingriffe und Rekuperation VW;Monitoring function for stability control interventions and recuperation VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonVehHldVW;Überwachung autonomer Fahrzeug Stopp VW;Monitoring function autonomous vehicle hold VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MonVehSpdVW;Überwachung Geschwindigkeitserfassung VW;Monitoring function for vehicle speed VW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwCommDev;MoXMonAdpr_InVW;Erweiterte Überwachung Eingangsschnittstellen Adapter VW;Extended Monitoring: Input interface adapter VW
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;;Basissoftware;Basissoftware
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Adc;Analog-Digitalwandler;Analog Digital Converter
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;ASCETSDB;Ascet Elements - Dokumentation und Anwendungsbeschreibung;Ascet Elements - Documentation and Application Description
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;BswM;Basis Software Mode Manager;Basis Software Mode Manager
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CDrv_Shared;Complex Driver Shared Definitionen Gasoline;Complex Driver Shared Definitions Gasoline
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CDShdG_GTMLib;Complex Driver Shared GTM Service Library;Complex Driver Shared GTM Service Library
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CELPrj_Hdr;Zentrale Header Dateien;Central Header Files
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CEL_Compu;DGS Umrechnungsformeln;DGS Computation Methods
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CEL_CompuLcy;Umrechnungsformeln und SW Units mit alter DGS Namenskonvention;Computation methods and SW Units with old DGS naming convention
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CEL_Const;DGS zentrale Systemkonstanten der Kategorie FIXED;DGS central System Constants of the category FIXED
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CodeGen;ASCET Automotive System Library Interface;ASCET Automotive System Library Interface
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Common;zentrales Headerfile;central header file
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;CommonCELPrj;Headerfile für CELPrj Paket;header file for CELPrj package
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Compiler;Compiler Abstraction;Compiler Abstraction
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;ComStack_Types;AUTOSAR Comstack_Types;AUTOSAR Comstack_Types
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;ConversionSpecial_CELPrj;Umrechnungsformeln Spezial , die von GS classsic migriert wurden;Conversion Formulas Special, which are migrated from GS
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Conversion_CELPrj;Umrechnungsformeln, welche von GS classic  migriert wurden;Conversion Formulas, which are migrated from GS classic
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Crc;Cyclic Redundancy Check;Cyclic Redundancy Check
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DECJ;Diagnose-Freigabe für Standard-Endstufen;standard powerstage diagnosis enabling
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Det;Development Error Tracer;Development Error Tracer
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_4WinDia;Gerätebibliothek für die Vier-Fenster-Diagnose;Device library for four window diagnosis.
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_ActrPrt;Device Library Stellerschutz;Actuator protection device library
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_DiaCtlLine;Diagnosemassetastung;Diagnostic Ground Keying
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_DigOutErrHndlr;Gerätebibliothek für die Fehlerbehandlung der digitalen Ausgangsendstufen;Digital Output Error handling module
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_HBrg;Gerätebibliothek für H-Brücken-Diagnose;Library for H-Bridge diagnosis
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_PhysRngChk;Gerätebibliothek für Physical-Range-Check;Device library for physical range check
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_PsDiag;Gerätebibliothek zur Endstufendiagnose;Common part of Digital and PWM powerstage diagnosis
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_PWMOutErrHndlr;Die Device Library für die Fehlerbehandlung der PWM-Ausgangsendstufen;PWM Output error handling module
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_PwrStgState;Gerätebibliothek zur Auswertung der Aktivierungs- / Deaktivierungsbedingungen der Endstufe;Power Stage State
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_SRC;Gerätebibliothek für Signal-Range-Check;Device Library electrical Signal Range Check
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DevLib_TransStage;Gerätebibliotheksfunktion für Fehlerbehandlung für Analogsensor-Deviceencapsulation;Device Library Transition Stage for sensor replacement values
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DiaActr_ElecCtrlLineDiag;Standardisierte Diagnose für intelligente Steller;Standardized Diagnosis for Smart Actuators
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DiaActr_ElecHBrdgDiag;Diagnose-Dienst für elektrische Fehlererkennung an H-Brücken Endstufen Ausgängen;Diagnostic service for electrical error detection on H-Bridge power stage outputs
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DiaActr_ElecPsDiag;Standardisierte elektrische Endstufen-Diagnose für diskrete Ausgangssignale;Standardized electrical power stage diagnosis for discrete output signals
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Dio;Digital Input and Output;Digital Input and Output (DIO)
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DPS_Tmp;Standard Endstufendiagnose;standard powerstage diagnosis
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;DSM_DTRCompu;DSM DTR Umrechnungsformeln;DSM DTR  computation methods
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;E2E;E2E;E2E
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Ea;EEPROM Abstraction;EEPROM Abstraction
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;EcuC;Ecu Collection;Ecu Collection
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;EcuM;ECU State Manager;ECU State Manager
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Eep;EEPROM Treiber;EEPROM Driver
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Gpt;GPT Driver;GPT Driver
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Icu;ICU Driver;ICU Driver
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;Mcu;MCU Driver;MCU Driver
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Compu_Core_CELPrj;Umrechnungsformeln für den Core, migriert von DS classic;Computation Methods for core, which are migrated from DS classis
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Compu_Custom_CELPrj;Kundenspezifische Umrechnungsformeln aus Clearcase;Customer specific computation formulas from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Compu_DS_CELPrj;DS Umrechnungsformeln von Clearcase;computation methods of DS from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Compu_DS_GS_CELPrj;Von DS und GS gemeinsam genutzte Umrechnungsformeln von Clearcase;computation methods, common used by DS and GS from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_FixConst_Core_CELPrj;zentrale Systemkonstanten des Cores von Clearcase;central system constants of the core from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_FixConst_Custom_CELPrj;Kundenspezifische zentrale Systemkonstanten aus Clearcase;Customer specific central system constants from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_FixConst_DS_CELPrj;DS zentrale Systemkonstanten von Clearcase;DS central system constants from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_FixConst_DS_GS_CELPrj;gemeinsame DS und GS zentrale Systemkonstanten von Clearcase;central systemkonstants, common used by DS and GS from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Fixconst_Prj_CELPrj;Projektspezifische Systemkonstanten aus Clearcase;Project specific system constants from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_MoCompu_CELPrj;Umrechnungsformeln für Überwachungsfunktionen;Computation formulas for monitoring
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Models_Core_CELPrj;Modelle vom CORE von Clearcase;models of core from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Models_Custom_CELPrj;kundenspezifische Models aus Clearcase;customer specific models from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Models_DS_CELPrj;Modelle DS von Clearcase;models DS from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_Models_DS_GS_CELPrj;gemeinsame Modele GS und DS von Clearcase;common models GS and DS from Clearcase
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MEDC_SimpleModels;Einfache Modelle für Diesel- und Benzinsysteme;Simple models for diesel gasoline systems
SD_Infra;MO_EcuGenFct;SC_EcuBaseFct;SF_Bsw;MoFFrm_Rx;Funktionsüberwachung: Frame Manager - Empfangene Botschaften;Function Monitoring: Frame Manager - Received Messages
